country,city,kind,longitude,latitude,count
강원,속초시,보건소,128.6041425,38.19013516,1
강원,속초시,보건의료원,128.6041425,38.19013516,0
강원,속초시,보건지소,128.6041425,38.19013516,0
강원,속초시,보건진료소,128.6041425,38.19013516,0
강원,속초시,상급종합,128.6041425,38.19013516,0
강원,속초시,요양병원,128.6041425,38.19013516,2
강원,속초시,의원,128.6041425,38.19013516,64
강원,속초시,조산원,128.6041425,38.19013516,0
강원,속초시,종합병원,128.6041425,38.19013516,2
강원,속초시,치과병원,128.6041425,38.19013516,1
강원,속초시,치과의원,128.6041425,38.19013516,32
강원,속초시,한방병원,128.6041425,38.19013516,0
강원,속초시,한의원,128.6041425,38.19013516,23
강원,양구군,병원,127.9819458,38.23275996,3
강원,양구군,보건소,127.9819458,38.23275996,1
강원,양구군,보건의료원,127.9819458,38.23275996,0
강원,양구군,보건지소,127.9819458,38.23275996,4
강원,양구군,보건진료소,127.9819458,38.23275996,3
강원,양구군,상급종합,127.9819458,38.23275996,0
강원,양구군,요양병원,127.9819458,38.23275996,0
강원,양구군,의원,127.9819458,38.23275996,5
강원,양구군,조산원,127.9819458,38.23275996,0
강원,양구군,종합병원,127.9819458,38.23275996,0
강원,양구군,치과병원,127.9819458,38.23275996,0
강원,양구군,치과의원,127.9819458,38.23275996,5
강원,양구군,한방병원,127.9819458,38.23275996,0
강원,양구군,한의원,127.9819458,38.23275996,4
강원,양양군,병원,128.7202832,38.02642311,0
강원,양양군,보건소,128.7202832,38.02642311,1
강원,양양군,보건의료원,128.7202832,38.02642311,0
강원,양양군,보건지소,128.7202832,38.02642311,5
강원,양양군,보건진료소,128.7202832,38.02642311,5
강원,양양군,상급종합,128.7202832,38.02642311,0
강원,양양군,요양병원,128.7202832,38.02642311,0
강원,양양군,의원,128.7202832,38.02642311,6
강원,양양군,조산원,128.7202832,38.02642311,0
강원,양양군,종합병원,128.7202832,38.02642311,0
강원,양양군,치과병원,128.7202832,38.02642311,0
강원,양양군,치과의원,128.7202832,38.02642311,4
강원,양양군,한방병원,128.7202832,38.02642311,0
강원,양양군,한의원,128.7202832,38.02642311,4
강원,영월군,병원,128.4868124,37.19830184,1
강원,영월군,보건소,128.4868124,37.19830184,1
강원,영월군,보건의료원,128.4868124,37.19830184,0
강원,영월군,보건지소,128.4868124,37.19830184,7
강원,영월군,보건진료소,128.4868124,37.19830184,5
강원,영월군,상급종합,128.4868124,37.19830184,0
강원,영월군,요양병원,128.4868124,37.19830184,1
강원,영월군,의원,128.4868124,37.19830184,12
강원,영월군,조산원,128.4868124,37.19830184,0
강원,영월군,종합병원,128.4868124,37.19830184,1
강원,영월군,치과병원,128.4868124,37.19830184,0
강원,영월군,치과의원,128.4868124,37.19830184,6
강원,영월군,한방병원,128.4868124,37.19830184,0
강원,영월군,한의원,128.4868124,37.19830184,6
강원,원주시,병원,127.8246812,37.36866589,18
강원,원주시,보건소,127.8246812,37.36866589,1
강원,원주시,보건의료원,127.8246812,37.36866589,0
강원,원주시,보건지소,127.8246812,37.36866589,9
강원,원주시,보건진료소,127.8246812,37.36866589,8
강원,원주시,상급종합,127.8246812,37.36866589,1
강원,원주시,요양병원,127.8246812,37.36866589,7
강원,원주시,의원,127.8246812,37.36866589,206
강원,원주시,조산원,127.8246812,37.36866589,0
강원,원주시,종합병원,127.8246812,37.36866589,1
강원,원주시,치과병원,127.8246812,37.36866589,2
강원,원주시,치과의원,127.8246812,37.36866589,100
강원,원주시,한방병원,127.8246812,37.36866589,2
강원,원주시,한의원,127.8246812,37.36866589,105
강원,인제군,병원,128.3930648,38.14840758,1
강원,인제군,보건소,128.3930648,38.14840758,1
강원,인제군,보건의료원,128.3930648,38.14840758,0
강원,인제군,보건지소,128.3930648,38.14840758,5
강원,인제군,보건진료소,128.3930648,38.14840758,5
강원,인제군,상급종합,128.3930648,38.14840758,0
강원,인제군,요양병원,128.3930648,38.14840758,1
강원,인제군,의원,128.3930648,38.14840758,5
강원,인제군,조산원,128.3930648,38.14840758,0
강원,인제군,종합병원,128.3930648,38.14840758,0
강원,인제군,치과병원,128.3930648,38.14840758,0
강원,인제군,치과의원,128.3930648,38.14840758,5
강원,인제군,한방병원,128.3930648,38.14840758,0
강원,인제군,한의원,128.3930648,38.14840758,5
강원,정선군,병원,128.8217284,37.21208397,2
강원,정선군,보건소,128.8217284,37.21208397,1
강원,정선군,보건의료원,128.8217284,37.21208397,0
강원,정선군,보건지소,128.8217284,37.21208397,7
강원,정선군,보건진료소,128.8217284,37.21208397,11
강원,정선군,상급종합,128.8217284,37.21208397,0
강원,정선군,요양병원,128.8217284,37.21208397,0
강원,정선군,의원,128.8217284,37.21208397,8
강원,정선군,조산원,128.8217284,37.21208397,0
강원,정선군,종합병원,128.8217284,37.21208397,0
강원,정선군,치과병원,128.8217284,37.21208397,0
강원,정선군,치과의원,128.8217284,37.21208397,5
강원,정선군,한방병원,128.8217284,37.21208397,0
강원,정선군,한의원,128.8217284,37.21208397,5
강원,철원군,병원,127.287968,38.18525345,1
강원,철원군,보건소,127.287968,38.18525345,1
강원,철원군,보건의료원,127.287968,38.18525345,0
강원,철원군,보건지소,127.287968,38.18525345,4
강원,철원군,보건진료소,127.287968,38.18525345,7
강원,철원군,상급종합,127.287968,38.18525345,0
강원,철원군,요양병원,127.287968,38.18525345,1
강원,철원군,의원,127.287968,38.18525345,18
강원,철원군,조산원,127.287968,38.18525345,0
강원,철원군,종합병원,127.287968,38.18525345,0
강원,철원군,치과병원,127.287968,38.18525345,0
강원,철원군,치과의원,127.287968,38.18525345,9
강원,철원군,한방병원,127.287968,38.18525345,0
강원,철원군,한의원,127.287968,38.18525345,9
강원,춘천시,병원,127.7236755,37.89446676,9
강원,춘천시,보건소,127.7236755,37.89446676,1
강원,춘천시,보건의료원,127.7236755,37.89446676,0
강원,춘천시,보건지소,127.7236755,37.89446676,10
강원,춘천시,보건진료소,127.7236755,37.89446676,13
강원,춘천시,상급종합,127.7236755,37.89446676,0
강원,춘천시,요양병원,127.7236755,37.89446676,7
강원,춘천시,의원,127.7236755,37.89446676,165
강원,춘천시,조산원,127.7236755,37.89446676,0
강원,춘천시,종합병원,127.7236755,37.89446676,2
강원,춘천시,치과병원,127.7236755,37.89446676,0
강원,춘천시,치과의원,127.7236755,37.89446676,82
강원,춘천시,한방병원,127.7236755,37.89446676,0
강원,춘천시,한의원,127.7236755,37.89446676,68
강원,태백시,병원,128.9180473,37.16128462,1
강원,태백시,보건소,128.9180473,37.16128462,1
강원,태백시,보건의료원,128.9180473,37.16128462,0
강원,태백시,보건지소,128.9180473,37.16128462,1
강원,태백시,보건진료소,128.9180473,37.16128462,1
강원,태백시,상급종합,128.9180473,37.16128462,0
강원,태백시,요양병원,128.9180473,37.16128462,0
강원,태백시,의원,128.9180473,37.16128462,22
강원,태백시,조산원,128.9180473,37.16128462,0
강원,태백시,종합병원,128.9180473,37.16128462,1
강원,태백시,치과병원,128.9180473,37.16128462,0
강원,태백시,치과의원,128.9180473,37.16128462,9
강원,태백시,한방병원,128.9180473,37.16128462,0
강원,태백시,한의원,128.9180473,37.16128462,7
강원,평창군,병원,128.6792145,37.64445862,0
강원,평창군,보건소,128.6792145,37.64445862,0
강원,평창군,보건의료원,128.6792145,37.64445862,1
강원,평창군,보건지소,128.6792145,37.64445862,6
강원,평창군,보건진료소,128.6792145,37.64445862,15
강원,평창군,상급종합,128.6792145,37.64445862,0
강원,평창군,요양병원,128.6792145,37.64445862,2
강원,평창군,의원,128.6792145,37.64445862,16
강원,평창군,조산원,128.6792145,37.64445862,0
강원,평창군,종합병원,128.6792145,37.64445862,0
강원,평창군,치과병원,128.6792145,37.64445862,0
강원,평창군,치과의원,128.6792145,37.64445862,13
강원,평창군,한방병원,128.6792145,37.64445862,0
강원,평창군,한의원,128.6792145,37.64445862,10
강원,홍천군,병원,127.8837324,37.82334143,2
강원,홍천군,보건소,127.8837324,37.82334143,1
강원,홍천군,보건의료원,127.8837324,37.82334143,0
강원,홍천군,보건지소,127.8837324,37.82334143,8
강원,홍천군,보건진료소,127.8837324,37.82334143,18
강원,홍천군,상급종합,127.8837324,37.82334143,0
강원,홍천군,요양병원,127.8837324,37.82334143,3
강원,홍천군,의원,127.8837324,37.82334143,29
강원,홍천군,조산원,127.8837324,37.82334143,0
강원,홍천군,종합병원,127.8837324,37.82334143,1
강원,홍천군,치과병원,127.8837324,37.82334143,0
강원,홍천군,치과의원,127.8837324,37.82334143,16
강원,홍천군,한방병원,127.8837324,37.82334143,0
강원,홍천군,한의원,127.8837324,37.82334143,12
강원,화천군,병원,127.84527,38.19595477,0
강원,화천군,보건소,127.84527,38.19595477,0
강원,화천군,보건의료원,127.84527,38.19595477,1
강원,화천군,보건지소,127.84527,38.19595477,4
강원,화천군,보건진료소,127.84527,38.19595477,6
강원,화천군,상급종합,127.84527,38.19595477,0
강원,화천군,요양병원,127.84527,38.19595477,0
강원,화천군,의원,127.84527,38.19595477,8
강원,화천군,조산원,127.84527,38.19595477,0
강원,화천군,종합병원,127.84527,38.19595477,0
강원,화천군,치과병원,127.84527,38.19595477,0
강원,화천군,치과의원,127.84527,38.19595477,5
강원,화천군,한방병원,127.84527,38.19595477,0
강원,화천군,한의원,127.84527,38.19595477,4
강원,횡성군,병원,128.1088074,37.42835764,1
강원,횡성군,보건소,128.1088074,37.42835764,1
강원,횡성군,보건의료원,128.1088074,37.42835764,0
강원,횡성군,보건지소,128.1088074,37.42835764,8
강원,횡성군,보건진료소,128.1088074,37.42835764,8
강원,횡성군,상급종합,128.1088074,37.42835764,0
강원,횡성군,요양병원,128.1088074,37.42835764,1
강원,횡성군,의원,128.1088074,37.42835764,15
강원,횡성군,조산원,128.1088074,37.42835764,0
강원,횡성군,종합병원,128.1088074,37.42835764,0
강원,횡성군,치과병원,128.1088074,37.42835764,0
강원,횡성군,치과의원,128.1088074,37.42835764,7
강원,횡성군,한방병원,128.1088074,37.42835764,0
강원,횡성군,한의원,128.1088074,37.42835764,13
경기,가평군,병원,127.3516612,37.74300402,3
경기,가평군,보건소,127.3516612,37.74300402,1
경기,가평군,보건의료원,127.3516612,37.74300402,0
경기,가평군,보건지소,127.3516612,37.74300402,5
경기,가평군,보건진료소,127.3516612,37.74300402,15
경기,가평군,상급종합,127.3516612,37.74300402,0
경기,가평군,요양병원,127.3516612,37.74300402,4
경기,가평군,의원,127.3516612,37.74300402,26
경기,가평군,조산원,127.3516612,37.74300402,0
경기,가평군,종합병원,127.3516612,37.74300402,0
경기,가평군,치과병원,127.3516612,37.74300402,0
경기,가평군,치과의원,127.3516612,37.74300402,20
경기,가평군,한방병원,127.3516612,37.74300402,1
경기,가평군,한의원,127.3516612,37.74300402,17
경기,고양덕양구,병원,126.9508804,37.66243782,11
경기,고양덕양구,보건소,126.9508804,37.66243782,1
경기,고양덕양구,보건의료원,126.9508804,37.66243782,0
경기,고양덕양구,보건지소,126.9508804,37.66243782,0
경기,고양덕양구,보건진료소,126.9508804,37.66243782,0
경기,고양덕양구,상급종합,126.9508804,37.66243782,0
경기,고양덕양구,요양병원,126.9508804,37.66243782,7
경기,고양덕양구,의원,126.9508804,37.66243782,236
경기,고양덕양구,조산원,126.9508804,37.66243782,0
경기,고양덕양구,종합병원,126.9508804,37.66243782,1
경기,고양덕양구,치과병원,126.9508804,37.66243782,2
경기,고양덕양구,치과의원,126.9508804,37.66243782,120
경기,고양덕양구,한방병원,126.9508804,37.66243782,1
경기,고양덕양구,한의원,126.9508804,37.66243782,116
경기,고양일산동구,병원,126.8194534,37.68990503,10
경기,고양일산동구,보건소,126.8194534,37.68990503,1
경기,고양일산동구,보건의료원,126.8194534,37.68990503,0
경기,고양일산동구,보건지소,126.8194534,37.68990503,0
경기,고양일산동구,보건진료소,126.8194534,37.68990503,0
경기,고양일산동구,상급종합,126.8194534,37.68990503,0
경기,고양일산동구,요양병원,126.8194534,37.68990503,18
경기,고양일산동구,의원,126.8194534,37.68990503,163
경기,고양일산동구,조산원,126.8194534,37.68990503,0
경기,고양일산동구,종합병원,126.8194534,37.68990503,4
경기,고양일산동구,치과병원,126.8194534,37.68990503,2
경기,고양일산동구,치과의원,126.8194534,37.68990503,98
경기,고양일산동구,한방병원,126.8194534,37.68990503,3
경기,고양일산동구,한의원,126.8194534,37.68990503,73
경기,고양일산서구,병원,126.7543129,37.66469691,5
경기,고양일산서구,보건소,126.7543129,37.66469691,1
경기,고양일산서구,보건의료원,126.7543129,37.66469691,0
경기,고양일산서구,보건지소,126.7543129,37.66469691,0
경기,고양일산서구,보건진료소,126.7543129,37.66469691,0
경기,고양일산서구,상급종합,126.7543129,37.66469691,0
경기,고양일산서구,요양병원,126.7543129,37.66469691,6
경기,고양일산서구,의원,126.7543129,37.66469691,177
경기,고양일산서구,조산원,126.7543129,37.66469691,0
경기,고양일산서구,종합병원,126.7543129,37.66469691,1
경기,고양일산서구,치과병원,126.7543129,37.66469691,2
경기,고양일산서구,치과의원,126.7543129,37.66469691,94
경기,고양일산서구,한방병원,126.7543129,37.66469691,0
경기,고양일산서구,한의원,126.7543129,37.66469691,92
경기,과천시,병원,127.0199025,37.42693237,0
경기,과천시,보건소,127.0199025,37.42693237,1
경기,과천시,보건의료원,127.0199025,37.42693237,0
경기,과천시,보건지소,127.0199025,37.42693237,0
경기,과천시,보건진료소,127.0199025,37.42693237,0
경기,과천시,상급종합,127.0199025,37.42693237,0
경기,과천시,요양병원,127.0199025,37.42693237,0
경기,과천시,의원,127.0199025,37.42693237,38
경기,과천시,조산원,127.0199025,37.42693237,0
경기,과천시,종합병원,127.0199025,37.42693237,0
경기,과천시,치과병원,127.0199025,37.42693237,1
경기,과천시,치과의원,127.0199025,37.42693237,19
경기,과천시,한방병원,127.0199025,37.42693237,0
경기,과천시,한의원,127.0199025,37.42693237,15
경기,광명시,병원,126.8657359,37.42646315,4
경기,광명시,보건소,126.8657359,37.42646315,1
경기,광명시,보건의료원,126.8657359,37.42646315,0
경기,광명시,보건지소,126.8657359,37.42646315,0
경기,광명시,보건진료소,126.8657359,37.42646315,0
경기,광명시,상급종합,126.8657359,37.42646315,0
경기,광명시,요양병원,126.8657359,37.42646315,5
경기,광명시,의원,126.8657359,37.42646315,209
경기,광명시,조산원,126.8657359,37.42646315,0
경기,광명시,종합병원,126.8657359,37.42646315,1
경기,광명시,치과병원,126.8657359,37.42646315,0
경기,광명시,치과의원,126.8657359,37.42646315,115
경기,광명시,한방병원,126.8657359,37.42646315,0
경기,광명시,한의원,126.8657359,37.42646315,81
경기,광주시,병원,127.1771969,37.47857701,2
경기,광주시,보건소,127.1771969,37.47857701,1
경기,광주시,보건의료원,127.1771969,37.47857701,0
경기,광주시,보건지소,127.1771969,37.47857701,3
경기,광주시,보건진료소,127.1771969,37.47857701,12
경기,광주시,상급종합,127.1771969,37.47857701,0
경기,광주시,요양병원,127.1771969,37.47857701,7
경기,광주시,의원,127.1771969,37.47857701,130
경기,광주시,조산원,127.1771969,37.47857701,0
경기,광주시,종합병원,127.1771969,37.47857701,1
경기,광주시,치과병원,127.1771969,37.47857701,1
경기,광주시,치과의원,127.1771969,37.47857701,78
경기,광주시,한방병원,127.1771969,37.47857701,0
경기,광주시,한의원,127.1771969,37.47857701,68
경기,구리시,병원,127.1027406,37.56668592,9
경기,구리시,보건소,127.1027406,37.56668592,1
경기,구리시,보건의료원,127.1027406,37.56668592,0
경기,구리시,보건지소,127.1027406,37.56668592,2
경기,구리시,보건진료소,127.1027406,37.56668592,0
경기,구리시,상급종합,127.1027406,37.56668592,0
경기,구리시,요양병원,127.1027406,37.56668592,5
경기,구리시,의원,127.1027406,37.56668592,145
경기,구리시,조산원,127.1027406,37.56668592,0
경기,구리시,종합병원,127.1027406,37.56668592,1
경기,구리시,치과병원,127.1027406,37.56668592,0
경기,구리시,치과의원,127.1027406,37.56668592,95
경기,구리시,한방병원,127.1027406,37.56668592,0
경기,구리시,한의원,127.1027406,37.56668592,68
경기,군포시,병원,126.9140482,37.37283072,3
경기,군포시,보건소,126.9140482,37.37283072,1
경기,군포시,보건의료원,126.9140482,37.37283072,0
경기,군포시,보건지소,126.9140482,37.37283072,1
경기,군포시,보건진료소,126.9140482,37.37283072,0
경기,군포시,상급종합,126.9140482,37.37283072,0
경기,군포시,요양병원,126.9140482,37.37283072,8
경기,군포시,의원,126.9140482,37.37283072,138
경기,군포시,조산원,126.9140482,37.37283072,0
경기,군포시,종합병원,126.9140482,37.37283072,2
경기,군포시,치과병원,126.9140482,37.37283072,2
경기,군포시,치과의원,126.9140482,37.37283072,95
경기,군포시,한방병원,126.9140482,37.37283072,0
경기,군포시,한의원,126.9140482,37.37283072,70
경기,김포시,병원,126.7111087,37.61307005,15
경기,김포시,보건소,126.7111087,37.61307005,1
경기,김포시,보건의료원,126.7111087,37.61307005,0
경기,김포시,보건지소,126.7111087,37.61307005,6
경기,김포시,보건진료소,126.7111087,37.61307005,7
경기,김포시,상급종합,126.7111087,37.61307005,0
경기,김포시,요양병원,126.7111087,37.61307005,8
경기,김포시,의원,126.7111087,37.61307005,211
경기,김포시,조산원,126.7111087,37.61307005,0
경기,김포시,종합병원,126.7111087,37.61307005,2
경기,김포시,치과병원,126.7111087,37.61307005,0
경기,김포시,치과의원,126.7111087,37.61307005,136
경기,김포시,한방병원,126.7111087,37.61307005,7
경기,김포시,한의원,126.7111087,37.61307005,95
경기,남양주시,병원,127.313144,37.75471707,12
경기,남양주시,보건소,127.313144,37.75471707,2
경기,남양주시,보건의료원,127.313144,37.75471707,0
경기,남양주시,보건지소,127.313144,37.75471707,6
경기,남양주시,보건진료소,127.313144,37.75471707,3
경기,남양주시,상급종합,127.313144,37.75471707,0
경기,남양주시,요양병원,127.313144,37.75471707,19
경기,남양주시,의원,127.313144,37.75471707,317
경기,남양주시,조산원,127.313144,37.75471707,1
경기,남양주시,종합병원,127.313144,37.75471707,3
경기,남양주시,치과병원,127.313144,37.75471707,0
경기,남양주시,치과의원,127.313144,37.75471707,196
경기,남양주시,한방병원,127.313144,37.75471707,1
경기,남양주시,한의원,127.313144,37.75471707,145
경기,동두천시,병원,127.0875622,37.9387075,1
경기,동두천시,보건소,127.0875622,37.9387075,1
경기,동두천시,보건의료원,127.0875622,37.9387075,0
경기,동두천시,보건지소,127.0875622,37.9387075,0
경기,동두천시,보건진료소,127.0875622,37.9387075,0
경기,동두천시,상급종합,127.0875622,37.9387075,0
경기,동두천시,요양병원,127.0875622,37.9387075,10
경기,동두천시,의원,127.0875622,37.9387075,41
경기,동두천시,조산원,127.0875622,37.9387075,0
경기,동두천시,종합병원,127.0875622,37.9387075,0
경기,동두천시,치과병원,127.0875622,37.9387075,0
경기,동두천시,치과의원,127.0875622,37.9387075,27
경기,동두천시,한방병원,127.0875622,37.9387075,0
경기,동두천시,한의원,127.0875622,37.9387075,17
경기,부천시,병원,126.7441374,37.49993804,22
경기,부천시,보건소,126.7441374,37.49993804,3
경기,부천시,보건의료원,126.7441374,37.49993804,0
경기,부천시,보건지소,126.7441374,37.49993804,0
경기,부천시,보건진료소,126.7441374,37.49993804,0
경기,부천시,상급종합,126.7441374,37.49993804,1
경기,부천시,요양병원,126.7441374,37.49993804,29
경기,부천시,의원,126.7441374,37.49993804,509
경기,부천시,조산원,126.7441374,37.49993804,1
경기,부천시,종합병원,126.7441374,37.49993804,5
경기,부천시,치과병원,126.7441374,37.49993804,4
경기,부천시,치과의원,126.7441374,37.49993804,288
경기,부천시,한방병원,126.7441374,37.49993804,11
경기,부천시,한의원,126.7441374,37.49993804,222
경기,성남분당구,병원,127.1282106,37.41183194,10
경기,성남분당구,보건소,127.1282106,37.41183194,1
경기,성남분당구,보건의료원,127.1282106,37.41183194,0
경기,성남분당구,보건지소,127.1282106,37.41183194,1
경기,성남분당구,보건진료소,127.1282106,37.41183194,0
경기,성남분당구,상급종합,127.1282106,37.41183194,1
경기,성남분당구,요양병원,127.1282106,37.41183194,6
경기,성남분당구,의원,127.1282106,37.41183194,453
경기,성남분당구,조산원,127.1282106,37.41183194,0
경기,성남분당구,종합병원,127.1282106,37.41183194,3
경기,성남분당구,치과병원,127.1282106,37.41183194,5
경기,성남분당구,치과의원,127.1282106,37.41183194,263
경기,성남분당구,한방병원,127.1282106,37.41183194,4
경기,성남분당구,한의원,127.1282106,37.41183194,200
경기,성남수정구,병원,127.0808677,37.43452178,8
경기,성남수정구,보건소,127.0808677,37.43452178,1
경기,성남수정구,보건의료원,127.0808677,37.43452178,0
경기,성남수정구,보건지소,127.0808677,37.43452178,0
경기,성남수정구,보건진료소,127.0808677,37.43452178,0
경기,성남수정구,상급종합,127.0808677,37.43452178,0
경기,성남수정구,요양병원,127.0808677,37.43452178,7
경기,성남수정구,의원,127.0808677,37.43452178,201
경기,성남수정구,조산원,127.0808677,37.43452178,0
경기,성남수정구,종합병원,127.0808677,37.43452178,2
경기,성남수정구,치과병원,127.0808677,37.43452178,1
경기,성남수정구,치과의원,127.0808677,37.43452178,118
경기,성남수정구,한방병원,127.0808677,37.43452178,1
경기,성남수정구,한의원,127.0808677,37.43452178,73
경기,성남중원구,병원,127.1719338,37.46314508,2
경기,성남중원구,보건소,127.1719338,37.46314508,1
경기,성남중원구,보건의료원,127.1719338,37.46314508,0
경기,성남중원구,보건지소,127.1719338,37.46314508,0
경기,성남중원구,보건진료소,127.1719338,37.46314508,0
경기,성남중원구,상급종합,127.1719338,37.46314508,0
경기,성남중원구,요양병원,127.1719338,37.46314508,4
경기,성남중원구,의원,127.1719338,37.46314508,156
경기,성남중원구,조산원,127.1719338,37.46314508,0
경기,성남중원구,종합병원,127.1719338,37.46314508,1
경기,성남중원구,치과병원,127.1719338,37.46314508,1
경기,성남중원구,치과의원,127.1719338,37.46314508,88
경기,성남중원구,한방병원,127.1719338,37.46314508,1
경기,성남중원구,한의원,127.1719338,37.46314508,73
경기,수원권선구,병원,127.0346398,37.25061168,9
경기,수원권선구,보건소,127.0346398,37.25061168,1
경기,수원권선구,보건의료원,127.0346398,37.25061168,0
경기,수원권선구,보건지소,127.0346398,37.25061168,0
경기,수원권선구,보건진료소,127.0346398,37.25061168,0
경기,수원권선구,상급종합,127.0346398,37.25061168,0
경기,수원권선구,요양병원,127.0346398,37.25061168,4
경기,수원권선구,의원,127.0346398,37.25061168,154
경기,수원권선구,조산원,127.0346398,37.25061168,0
경기,수원권선구,종합병원,127.0346398,37.25061168,1
경기,수원권선구,치과병원,127.0346398,37.25061168,0
경기,수원권선구,치과의원,127.0346398,37.25061168,99
경기,수원권선구,한방병원,127.0346398,37.25061168,2
경기,수원권선구,한의원,127.0346398,37.25061168,78
경기,수원영통구,병원,127.0518741,37.29337599,9
경기,수원영통구,보건소,127.0518741,37.29337599,1
경기,수원영통구,보건의료원,127.0518741,37.29337599,0
경기,수원영통구,보건지소,127.0518741,37.29337599,0
경기,수원영통구,보건진료소,127.0518741,37.29337599,0
경기,수원영통구,상급종합,127.0518741,37.29337599,1
경기,수원영통구,요양병원,127.0518741,37.29337599,5
경기,수원영통구,의원,127.0518741,37.29337599,214
경기,수원영통구,조산원,127.0518741,37.29337599,0
경기,수원영통구,종합병원,127.0518741,37.29337599,0
경기,수원영통구,치과병원,127.0518741,37.29337599,0
경기,수원영통구,치과의원,127.0518741,37.29337599,148
경기,수원영통구,한방병원,127.0518741,37.29337599,1
경기,수원영통구,한의원,127.0518741,37.29337599,92
경기,수원장안구,병원,127.0117957,37.28695696,5
경기,수원장안구,보건소,127.0117957,37.28695696,1
경기,수원장안구,보건의료원,127.0117957,37.28695696,0
경기,수원장안구,보건지소,127.0117957,37.28695696,0
경기,수원장안구,보건진료소,127.0117957,37.28695696,0
경기,수원장안구,상급종합,127.0117957,37.28695696,0
경기,수원장안구,요양병원,127.0117957,37.28695696,9
경기,수원장안구,의원,127.0117957,37.28695696,150
경기,수원장안구,조산원,127.0117957,37.28695696,0
경기,수원장안구,종합병원,127.0117957,37.28695696,1
경기,수원장안구,치과병원,127.0117957,37.28695696,0
경기,수원장안구,치과의원,127.0117957,37.28695696,97
경기,수원장안구,한방병원,127.0117957,37.28695696,0
경기,수원장안구,한의원,127.0117957,37.28695696,76
경기,수원팔달구,병원,127.0140412,37.2819145,11
경기,수원팔달구,보건소,127.0140412,37.2819145,1
경기,수원팔달구,보건의료원,127.0140412,37.2819145,0
경기,수원팔달구,보건지소,127.0140412,37.2819145,0
경기,수원팔달구,보건진료소,127.0140412,37.2819145,0
경기,수원팔달구,상급종합,127.0140412,37.2819145,0
경기,수원팔달구,요양병원,127.0140412,37.2819145,7
경기,수원팔달구,의원,127.0140412,37.2819145,225
경기,수원팔달구,조산원,127.0140412,37.2819145,0
경기,수원팔달구,종합병원,127.0140412,37.2819145,2
경기,수원팔달구,치과병원,127.0140412,37.2819145,1
